ClusterNo,raw_doc
88,씁 쓸 함 이 적고 부드러운 맛 이 내 입맛 에 맞아 서.
88,진하고 씁 쓸 한 맛 과 부드러운 거품.
88,씁 쓸 한 정도 가 내 입맛 에 맞아 서.
88,맛 이 내 가 좋아하는 스타일 이다 뒷맛 이 많이 씁 쓸 한 느낌 이 좋 다.
88,특유 의 진하고 씁 쓸 함.
88,톡 쏘는 느낌 과 씁 쓸 한 맛 이 좋 아서.
88,"흑 맥주 를 좋아하고 거품 이 맛남 , 약간 씁 쓸 한 맛 이 좋 음."
88,씁 쓸 하고 진한 맛.
88,특유 의 씁 쓸 한 맛 과 깔끔한 맛.
88,적절한 씁 쓸 함 과 고소함 이 좋 아서.
88,씁 쓸 함.
88,"부드럽 고 거품 이 풍부하며 , 뒷맛 이 씁 쓸 한 것 이 좋 아서."
88,톡 쏘는 맛 과 특유 의 씁 쓸 한 맛.
88,씁 쓸 한 맛 이 좋 음.
88,씁 쓸 하 면서도 드라이 한 맛 이 깔끔해서.
88,맛 이 좋 다 질리 지 않고 씁 쓸 하고 진한 맛 이 좋 다.
88,처음 에는 단맛 이 나다 가 끝 맛 이 씁쓸 해서 좋 다.
88,씁 쓸 하고 강렬한 맛.
88,씁쓸 해서.
88,"풍부한 거품 과 향 , 씁 쓸 한 맛."
89,기존 에 마시 던 브랜드.
89,오래전 부터 마시 던 브랜드.
89,브랜드.
89,대중 적 인 브랜드.
89,예전 부터 먹어 왔 던 브랜드 이고 맛 이 좋 다.
89,톡 쏘는 맛 이 좋 으며 브랜드 가 익숙해서 !!.
89,예전 부터 마셔 왔 던 브랜드 이기 때문 에.
89,오래전 부터 이 브랜드 만 마셔 왔 기 때문 에.
89,맥주 맛 이 깔끔하고 브랜드 가 믿음 이 있다.
89,일본 브랜드 이기 때문 이다.
89,맛 이 좋 고 브랜드 이름 도 시원한 느낌.
89,자주 먹는 브랜드 의 제품 이다.
89,맥주 를 처음 접 해본 브랜드 이고 우리나라 에서 오랜 전통 있는 브랜드 로 생각한 다.
89,좋아하는 브랜드 라서.
89,한국 브랜드 라서.
89,"맛 , 브랜드 명."
89,국내 에서의 대중 적 인 맥주 브랜드 이기 에.
89,대표 브랜드 라서.
89,익숙한 브랜드 이고 대중 적 인 브랜드 어딜 가든 다 있고 어렸 을 때 부터 많이 먹었 던 맥주 입니 다.
89,브랜드 이름 이 좋 아서.
89,브랜드 네 임 이나 디자인 이 좋 음.
89,맛 과 디자인 그리고 브랜드.
89,가끔 씩 마시는 브랜드 라서.
90,전통 적 인 시원한 맛.
90,전통 이 있고 맛 이 부드럽 다.
90,맥주 의 전통.
90,있어 서.
90,거품 이 맛 이 있고 맥주 맛 이 깊이 가 있다.
90,전통 이 있고 외국 에 있 을 때 즐겨 마시 던 맥주 라서 좋아한 다.
90,전통 적임.
90,전통 성도 있고 맥주 맛 이 있어 서.
90,깔끔하고 맛 이 있다.
90,전통 있고 맛 이 깔끔해서.
90,"품격 있고 , 전통 있고 , 맛있기 때문 이다."
90,전통 의 맛.
90,"전통 있고 , 부드러 우 며 고소한 맛 의 풍 미가 있다."
90,전통 의 흑 맥주 깔끔함.
90,맛있고 전통 있고 세계 적.
90,어디 든 있다.
90,주류 화 시 의 오랜 전통 이 있으 며 맛 이 부드럽 고 좋 다.
90,오랜 전통 이 있 음.
90,전통.
90,전통 적 인 느낌 을 주고 맛 이 깔끔하다.
90,맛 이 있다 깊은 맛 이 있다.
90,맛 이 있고 깔끔해서.
90,"진한 맛 , 전통 적 인 맛."
90,전통 적 인 맥주 의 맛.
91,맛 이 좋 고 알코올 도수 가 적당.
91,도수 가 낮고 순하고 맛있어 서.
91,도수 가 낮아 서.
91,도수 가 낮아 서.
91,다른 맥주 보다 도수 가 높고 탄산 이 풍부해서.
91,알코올 도수 가 높아 서.
91,맥주 지만 약간 높은 도수 가 좋 다.
91,도수 가 높지 않은 느낌.
91,그냥 다른 맥주 보다 조금 알코올 도수 가 높아 서 좋 음.
91,"다양한 맛 , 낮은 도수."
91,톡 쏘지 않고 부드럽 다 부드러운 맛 에 비해 도수 가 약간 높은 편.
91,도수 가 높지 않으 면서 여러 맛 이 있고 음료수 처럼 먹 을 수 있어 서.
91,"맛 이 좋 고 , 인지도 가 높 음."
91,알코올 도수 가 높지 않아 맛 이 깔끔하고 상쾌하다.
91,도수.
91,다른 맥주 에 비해 도수 가 조금 높은 듯 해서.
91,도수 가 낮고 부드러움.
91,쓴맛 이 없고 부드럽 고 도수 가 낮 음.
91,목 넘김 이 부드럽 고 맛 은 독하진 않지 만 도수 는 꽤 높은 편이 라 좋아합 니다.
91,다른 맥주 에 비해 도수 가 높아 빨리 취할 수 있어 서.
91,소맥 을 좋아하다 보니 도수 가 높아 서 좋아합 니다.
91,맛 이 좋 다 탄산 과 알코올 도수 도 적당함.
91,다른 맥주 에 비해 도수 도 약간 높고 맛 이 진함.
91,높지 않은 도수 에 맛 이 좋 음.
91,병뚜껑 을 따기 쉽 고 도수 가 높지 않아 서.
91,목 넘김 이 좋 고 도수 도 딱 좋 아서.
91,도수 가 세지 않고 맛있어 서.
91,맛 이 좋 죠 KGB 는 도수 도 많이 안 높고.
91,높지 않은 도수.
91,보통 맥주 보다 도수 가 높아 서.
91,도수 가 높아 서.
92,그냥 처음 부터 하이트 를 마셔 서요.
92,하이트 맥주 맛 이 좋 아서.
92,처음 마셔 본 맥주 가 하이 트였 음 그 후 로 하이트 를 자주 마심.
92,처음 마시기 시작할 때 부터 하이트 를 많이 마셔 서 그냥 맥주 하면 하이트 를 찾게 되는 것 같 습니다.
92,하이트 보다 맛있다.
92,맛 이 하이트 보다 더 깊다.
92,하이트 오래되 고 대중 적 입니 다.
92,맥주 하면 하이트 만 먹어 서.
92,하이트 는 맛없 어서.
92,하이트 가 맛있고 부드럽 습니다.
92,하이트.
92,하이트.
92,하이트 가 제 입맛 에 가장 맛있었 습니다.
92,하이트 가 깔끔하고 맛 이 있고 하이트 를 잘 표현한 것 같아 서 좋아한 다.
92,집 에서 자주 먹는 캔 맥주 가 하이트 이기 때문 에 처음 접한 맥주 가 하이 트였 다 그래서 다른 맥주 를 마시 면 뭔가 다른 느낌 이 났 기 때문 에 하이트 를 찾게 되었 다 하이트 에 이미 적응 을 한 것 같다.
92,항상 즐겨 먹는 맥주 가 하이 트였 고 집 에서 자주 먹는 맥주 가 하이트 여서 가장 입맛 에 맞 습니다.
92,처음 으로 마셔 본 맥주 가 하이트 라서 하이트 맛 을 제일 좋아해 요 또 한국 에서 알아주는 맥주 는 하이트 고 맛 도 깔끔하고 좋 아요 !.
92,"시원함 , 하이트 보다는 부드러움."
92,하이트 맥주 를 좋아하다 보니 제 가 느끼 기 에는 하이트 맥주 상표 가 괜찮 아 보 여서 선택했 습니다.
92,하이트 가 제 가 선호하는 맛 이라서 요.
93,처음 마신 맥주 이기도 하고 전반 적 으로 깔끔한 느낌.
93,처음 마실 때 부터 마셔 왔 다.
93,처음 부터 쭉 마셔 본 것 이라.
93,처음 으로 접했 던 맥주 이며 자주 마셨 던 병 맥주 라서.
93,처음 부터 먹었 기 때문 에.
93,처음 접했 던 맥주 이기 때문 에 익숙해서.
93,제일 처음 마신 술 이 하이 트였 고 많이 마신 맥주 이다.
93,처음 마신 맥주 라서.
93,처음 맥주 를 접했 을 때 부터 마시 던 거 라 익숙해서.
93,"맛 처음 에는 별로 였 는데 , 처음 으로 100 프로 보리 로 만들었 다고 하여 마시 다 보니 익숙해져 서."
93,처음 마신 맥주.
93,처음 맥주 를 마셨 을 때 부터 카스 를 마셨 고 아마도 입맛 에 익숙해져 있 는 거 같다.
93,처음 부터 즐겨 왔 기 떄문 에.
93,처음 접 해본 맥주 여서.
93,외국 맥주 중 가장 처음 마셔 본 것.
93,"처음 마셨 던 맥주 이고 , 뭔가 달달 한 느낌 이 좋 다."
93,맥주 를 처음 마실 때 부터 하이트 를 마셔 서 익숙한 상표 이기 때문.
93,처음 접했 던 맥주 광고 도 좋 다.
93,처음 부터 그것 만 먹었 으니깐.
93,맥주 를 처음 마셨 을 때 부터 마신 상표 라 친숙함.
94,가장 친근하고 익숙해서.
94,익숙하고 맛 이 시원함.
94,자주 접해서 익숙하여.
94,익숙한 맛 때문 에 즐겨 먹는 다.
94,이름 이 익숙해서.
94,제일 익숙하고 많이 마셔 봐 서.
94,예전 부터 마시는 맥주 로 익숙해서.
94,시원하고 익숙한 맛.
94,계속 해서 먹어 오 던 맥주 라 상표 가 익숙하다.
94,"오래된 , 익숙한."
94,익숙한 맥주 라서.
94,자주 마시는 맥주 가 카스 이기 때문 에 익숙한 상표 라서 좋 아요.
94,가장 익숙해서 좋아합 니다.
94,제일 자주 먹어 서 익숙해서.
94,기억되 기 쉽 고 익숙하다.
94,제일 많이 마셔 봐 서 익숙한 맛.
94,익숙하고 부드러운 맛.
94,오랫동안 마셔 와 서 익숙하다.
94,항상 먹는 맥주 라서 익숙하다.
94,가장 익숙해서.
94,자주 먹는 것 이고 익숙하니 까.
95,먹기 부담 스럽지 않고 쉽 게 먹 을 수 있다.
95,부담 없이 즐길 수 있는 도수 라서 많이 다음 날 걱정 없이 간단히 즐기는 편이 다.
95,도수 가 작고 맛있다 다른 맥주 보다 부담 없이 먹 을 수 있 음.
95,지금 까지 먹었 던 맥주 중 에서 부담 없이 맛있었 다.
95,서민 적 이 면서도 부담 없이 마실 수 있는 느낌 이 강해서.
95,맛 이 조금 깊다 진하고 뒷맛 이 좋 다 가격 부담 없이 먹 을 수 있 음.
95,다른 맥주 보다 달 고 색깔 이 예뻐 서 부담 없이 마실 수 있다.
95,부담 없이 어디 서든 마실 수 있고 가격 도 다른 맥주 에 비싸지 않고 부담 없이 즐길 수 있어 서 좋 다.
95,부담 없이 마시 게 만드는 ~~.
95,부담 없이 먹 을 수 있어 서.
95,맛 이 다양하기 때문 에 술 이 약해도 부담 없이 즐길 수 있 음.
95,맛 이 좀 깔끔하고 톡 쏘는 맛없 이 다른 술 을 마신 뒤 에 먹어 도 부담 없이 마실 수 있다 는 점 이 좋 아요.
95,부드럽 고 술술 잘 넘어가고 부담 없이 즐길 수 있다.
95,레몬 맛 이 가미 되어 무엇 보다 맛 이 좋 고 부담 없이 먹어 좋 다.
95,부드러운 느낌 이 부담 스럽지 않게 먹 을 수 있 음.
95,그냥 부담 없이 즐길 수 있어 서.
95,가장 대중 적 이고 부담 없이 즐길 수 있어 서.
95,도수 가 세지 않고 과일 향 에 간단히 부담 없이 마실 수 있어 서.
95,라이트 라 부담 없이 마실 수 있어 서.
95,KGB 맥주 가 맛 도 맛있고 여성 들 의 입맛 에 맞는 맥주 라 부담 없이 먹 을 수 있다.
96,광고 가 너무 좋 고 가격 대비 맛 이 좋 아서.
96,대중 적 이고 가격 대비 목 넘김 ? 좋 기 때문 에.
96,가격 대비 맥주 맛 을 느낄 수 있 음.
96,마셨 을 때 깊은 맛 을 내는 거 같은 느낌 이 든 다 가격 대비 맛 이 괜찮 음.
96,"국내 에서 판매 하는 맥주 중 , 가격 대비 맛 이 가장 좋 음 풍부한 맛 이라고 나 할 까 김 빠진 맥주 같지 않고 맥주 다운 맥주 를 마시는 거 같아 서."
96,구입 하기 편하고 가격 대비 품질 이 좋 다.
96,가격 대비 품질 이 좋 다는 느낌.
96,가격 대비 제일 무난 하게 먹 을 수 있어 서.
96,가격 대비 최강.
96,흑 맥주 의 진한 맛 을 느낄 수 있어 서.
96,가격 대비 맛 이 깔끔하고 좋 다.
96,가격 대비 깔끔하다.
96,가격 대비 가장 맛있는 맥주 같아 요.
96,가격 대비 맛있 음.
96,가격 대비 맛 이 우수하다.
96,가격 대비 맛 이 좋 음.
96,저렴 하면 서 가격 대비 최고 의 맥주 맛 을 보 여준 다.
96,톡 쏘는 맛 도 있고 맥주 의 깊은 맛 을 느낄 수 있기 때문 이다.
96,흑 맥주 를 좋아하는 데 가장 맛있고 가격 대비 품질 이 아주 훌륭함.
96,저렴 한 가격 에 톡 쏘는 맥주 특유 의 맛 을 느낄 수 있어 자주 찾는 다.
96,흑 맥주 의 깊은 맛 이 느낄 수 있어 서 좋 음.
96,가격 대비 맛 이 좋 다.
96,가격 대비 제일 좋 음.
96,가격 대비 제일 맛있 음.
96,가격 대비 맛 이 좋 아서.
97,달콜함.
97,맛 이 달 아서.
97,다른 맥주 보다 달 아서 좋 다.
97,맛 이 달 고 목 넘김 이 좋 아서.
97,달 다.
97,맥주 맛 보다는 달 아서 좋아합 니다.
97,맛 이 상쾌하고 컵 에 다라 마시는 것 도 좋 다.
97,깔끔하고 달 다.
97,달 다.
97,맛 이 달 고 부드럽 다.
97,맥주 중 에서 가장 달 고 맛있어 서 ! 끝 맛 도 깔끔하고 여러 가지 맛 이 있어 서 좋 아요.
97,맥주 가 달 아서 계속 마셔 도 거부 감 이 느껴지 지 않는 다.
97,달 고 맛있다 고 생각한 다.
97,적당히 톡 쏘면 서 달 다.
97,맥주 맛 이 깊고 끝 맛 이 달 큼 해서.
97,달 아서 좋 다.
97,달 아서.
97,달 아요.
98,맛 이 깔끔하고 뒤끝 이 시원하고 깔끔함.
98,톡 쏘는 맛 이 좋 고 개운 한 듯 느낌 을 준 다.
98,카스 라이트 만이 개운 함 이 있어 서.
98,뒤끝 맛 이 개운 했 다.
98,개운.
98,맥주 맛 이 깔끔하고 가격 이 저렴 한 편이 다 개인 적 으로 느끼 기에 뒤끝 도 없다.
98,개운 한 맛.
98,단맛 이 적당하고 개운 한 끝 맛.
98,목 넘김 이 부드럽 고 뒤끝 이 깨끗함.
98,뒤끝 이 깨끗하고 목 넘김 이 좋 음.
98,입맛 에 맞고 뒤끝 없이 깔끔함.
98,"가볍 게 먹기 좋 다 , 뒤끝 없이."
98,맛 이 톡 쏘는 맛 이 가장 좋 고 뒷맛 이 개운 합 니다.
98,맥주 맛 이 최 ~ 고 ! 시원하고 개운 하고 뭔가 깔끔하다.
98,"맛 이 깔끔하다 , 뒤끝 이 별로 없다."
98,맛 이 시원하고 뒤끝 이 없다.
98,맛 이 좋 다 거품 이 부드럽 다 뒤끝 이 깔끔하고 숙취 가 없다.
98,뒷맛 이 개운 하고 상쾌해서.
98,맛 이 개운 하고 좋 아서요.
98,시원하고 맛 이 개운 하다.
98,맛 이 개운 하고 깔끔함.
98,구수 하고 찐 한 맛 개운 한 맛 에 뒤끝 이 깨끗한 느낌.
98,깔끔하고 뒤끝 이 좋 다.
98,맥주 맛 이 진하고 개운 함 이 오래 남아 서 좋 다.
98,끝 맛 이 개운 하다.
98,맛 의 뒤끝 이 깔끔함.
98,깔끔하고 개운 한 맛 ??.
98,맛 이 무난 하고 뒤끝 이 좋 아요.
98,뒤끝 이 깔끔하고 별 색깔 이 시원해 보여 다른 맥주 와 차별.
98,깔끔하고 개운 한 맛.
98,가벼운 느낌 의 시원함 은 개운 한 맛 을 준 다.
98,맥주 의 진한 맛 과 뒤끝 이 좋 아서.
98,저 칼로리 뒷맛 이 개운 하고 깔끔함.
98,"맛있어 서 뒤끝 이 너무 쌉 쌀 하 지 않고 , 부드러움."
98,뒤끝 맛 이 맛있 음.
98,"시원한 맛 , 뒷맛 이 개운 하고 , 맛 이 있다 숙취 가 적은 것 같다."
99,레몬 넣어 먹음 맛있다.
99,맛 이 특이하다.
99,레몬 을 넣어 먹는 게 맛있고 가장 부드럽 다고 느껴짐.
99,레몬 을 넣어 서 먹는 맛 이 색 달라 서 좋 다.
99,일단 별 색깔 이 노란색 그리고 레몬 을 넣어 서 먹는 특이한 맥주 라 더 호감 이 감.
99,코로나 에 레몬 을 넣어 서 먹으 면 맛있으 니까.
99,레몬 을 넣어 먹는 특이함.
99,맛 이 깔끔한 것 같고 레몬 이나 라임 넣어 서 먹으 면 맛있다.
99,맥주 먹 을 때 넣어 주 는 레몬 파란색 의 특이한 병.
99,레몬 을 넣어 서 먹는 상큼 함.
99,코로나 에 레몬 을 넣어 서 먹으 면 상큼 하고 시원한 맛 이 좋 다.
99,특이함.
99,레몬 넣어 마실 때 맛있 음.
99,맛 이 특이하다.
99,맛 이 특이하다.
99,맥주 가 특이하다.
99,레몬 을 넣고 먹으 면 맛있어 서.
100,황금 빛 이 좋 다 맥주 의 색깔 과 잘 어울리는 것 같다.
100,맛 이 진하지 않고 은은함 레몬 과 잘 어울림.
100,상쾌하고 톡 쏘는 맛 이 내 입맛 에 잘 어울려 서 좋아합 니다 !@.
100,색상 이 잘 어울린 다.
100,맛있고 병 이랑 도 잘 어울려 서.
100,맛 이 인상 깊고 디자인 과 잘 어울린 다.
100,맛있어 서 풍부한 맛 이 좋 아서 맥주 상표 에 어울려 서.
100,치킨 이랑 잘 어울려 서.
100,"뭔가 시원한 맛 이 있고 , 다른 음식 들 과 잘 어울리는 것 같다."
100,젊고 상큼 한 이미지 와 잘 어울려 서.
100,맥주 맛 과 상표 가 잘 어울린 다 사람 들 에게 익숙한 기네스 라는 이름 도 그렇 고.
100,맥주 맛 과 잘 어울린 다.
100,깔끔하고 맥주 의 시원함 과 잘 어울린 다.
100,깔끔한 맛 과 어느 요리 에나 잘 어울린 다는 점.
100,깔끔한 맛 이 잘 어울리는 것 같아 서 선택하게 되었 습니다.
100,"톡 쏘는 맛 이 입맛 에 맞다 맥주 는 시원한 느낌 으로 마시는 데 , 카스 가 잘 어울리는 듯 하다."
100,이름 이 정열 적 이고 맥주 하고 잘 어울린 다.
100,"KGB 레몬 을 좋아하는 데 , 맥주 같지 않은 듯 한 그 특유 의 맛 이 좋 아요 여러 안주 와도 잘 어울리 고요."
100,맥주 가 목 넘김 이 좋 고 부드럽 다 맥주 의 거품 과 맥주 가 잘 어울린 다.
101,부드러운 거품 과 특별한 풍 미 의 흑 맥주.
101,흑 맥주 를 좋아한 다 맛 이 부드럽 고 거품 이 맛있다.
101,흑 맥주 의 거품 이 가장 진하다.
101,맛 이 흑 맥주 맛 이 강한 것 이 독특하고 부드러운 거품 때문 에 목 넘김 이 부드러워 서.
101,흑 맥주 를 좋아한 다 하지만 기네스 는 너무 쎳 ?.
101,"부드러운 거품 , 깊은 맛 의 흑 맥주."
101,흑 맥주 를 좋아하는 데요 스타우트 의 흑 맥주 가 부드럽 고 맛있어 서 좋아합 니다.
101,흑 맥주 를 좋아하는 네 거품 이 부드럽 고 기네스 만의 향 이 있 음.
101,풍부한 거품 과 진한 흑 맥주 의 쌉싸름 한 맛.
101,흑 맥주 특유 의 맛 을 좋아한 다.
