ClusterNo,rawdoc
120,한국인의 입맛에 딱 맞는 톡 쏘는듯한 맛이 좋다.
120,맛도 깔끔하고 입맛에 딱 맞다 상표도 시원한 느낌이 든다.
120,맥주의 맛이 내 입맛에 딱 맞고 맛이 뛰어나다.
120,맥주가 내 입맛이네요.
120,딱 쏘는 맛이 깔끔하고 맛있다.
120,맛이 부드럽고 딱 좋아서.
120,맥주 맛이 내 입맛에 딱 맞아서.
120,다른 맥주보다 입맛에 딱 맞다.
120,맛있음 톡 쏘는 맛하고 내 입맛에 딱 임.
120,제 입맛에 딱 맞는 것 같습니다.
120,너무 쓰지 않고 여자들 입맛에 딱 맞는 것 같다.
120,내 입맛에 딱.
120,맛있고 시원한 맥주 느낌이 딱 좋음.
120,목넘김이 편함 맛도 내 입맛에 딱 맞아서 좋음.
120,시원하고 내 입맛에 딱 맞는듯하다.
121,가장 맛있게 느껴진다.
121,시원함이 느껴져서.
121,맛을 좋아합니다 마시면 끝이 드라이하면서 시원함을 느껴서.
121,맥주 맛이 부드럽게 느껴진다.
121,시원함이 느껴짐.
121,맥주 맛이 깔끔하다고 느껴져서.
121,시원함이 느껴져서.
121,약간 톡 쏘는 느낌 때문에 시원하게 느껴진다.
121,맥주만의 시원함이 느껴진다.
121,시원하게 느껴진다.
121,브랜드 네임에서 시원함이 느껴져 맥주를 마시고 싶을 때 가장 먼저 생각이 난다 청량감 느껴지는 광고.
121,시원함을 느끼게 한다.
121,친근하게 느껴지고 젊은 감각이 느껴진다.
121,보리가 느껴진다.
122,깨끗한 느낌과 마셨을 때 다른 맥주와는 다른 부드러운 목넘김이 좋아서 꾸준히 마시고 있습니다.
122,마셨을 때 다른 상표의 맥주들보다 잘 맞아서요.
122,마셨을 때 드라이해서 .
122,맛이 좋아서 있을 때는 쭉 마시던 맥주.
122,마실 때 맥주 맛이 좋아서.
122,다른 맥주의 톡 쏘는 맛이 가끔 거슬릴 때가 있는데 그럴 때 마시면 좋다.
122,마실 때 시원해서.
122,마셨을 때 시원함과 알코올이 좋다.
122,목넘김이 좋고 부드럽다 여자들과 마실 때 주로 마신다.
122,맥주를 마셨을 때 청량감과 다른 맥주에 비해 맛있다고 느끼며 술을 마실 때 칼로리 부담을 어느 정도 덜 수 있기 때문에 좋다.
122,마셨을 때 맛있어서.
122,다른 타 맥주보다 마실 때 목넘김이 너무 좋다 또한 맥주를 마시면 상쾌한 기분이 들어서 좋다.
122,맛이 좋아요 목넘김이 깔끔하고 집에서 마실 땐 늘 카스 마셔요 .
122,기억하기 쉽고 맥주를 마셨을 때 부드러운 맛이 좋음.
123,깔끔한 느낌의 맛 병 디자인 가격.
123,맛이 좋고 병 디자인이 좋아서.
123,깔끔한 디자인과 시원한 느낌이 듭니다.
123,청량감 달콤 씁쓸함 병의 디자인.
123,깔끔한 맛과 디자인.
123,병 디자인이 인상 깊음.
123,맛이 깔끔하고 병이나 캔 디자인도 호감이다.
123,깔끔한 디자인 병도 작고 이쁘다.
123,거품과 병 디자인.
123,병맥주의 디자인이 맥주 맛이 좋아 보이게 하고 실제로 맛도 부드러움.
123,상표 디자인이 깔끔해서 맛도 깔끔하게 느껴진다.
123,녹색 병의 디자인 부드러운 맛.
123,맛이 깔끔함 병의 디자인이 좋음.
123,목넘김이 부드럽고 시원하고 여성스러운 병 디자인이 좋다.
124,광고모델들이 젊기 때문에 마시는 층도 젊은 사람이 많을 것 같아서 좋다.
124,젊은 감각.
124,젊은 느낌이 나고 맛이 깔끔함.
124,맥주 맛이 좋고 브랜드가 젊고 감각적인 느낌이라서.
124,젊은 느낌 톡 쏘는 느낌.
124,젊은 느낌이라서.
124,시원하고 젊어지는 느낌이다.
124,젊은 느낌.
124,왠지 젊은 느낌이 들어서.
124,맛있다 시원하다 젊다.
124,젊은 이미지와 톡 쏘는 느낌.
124,원빈이 나와서 젊은 느낌.
124,젊고 매력적이다.
124,시원한 목넘김 부담스럽지 않은 탄산 라이트하고 젊은 느낌.
125,ㅈ다른 것보다 더 시원한 맛이 난다.
125,맛이 젤 나음.
125,알코올 맛이 덜 나고 부드럽다.
125,깊은 맛이 나고 목넘김이 부드러움.
125,부드럽고 일반 맥주와는 다른 맛이 난다.
125,씁쓸한 맛이 나며 거품이 약간의 커피 맛이 난다.
125,맛있다 거품이 부드럽고 느끼하고 풍부한 맛이 난다 고소하다.
125,맛이 깔끔하고 약간 단맛도 나면서 감칠맛 난다.
125,목 넘김이 좋고 부드럽다 맥주 비린 맛이 나지 않는다.
125,맥주가 부드럽고 단맛이 난다.
125,부드럽고 맛이 난다.
125,맛있고 약간 달콤한 맛이 나며 거품이 부드럽다.
125,맛이 레몬향 같은 게 나고 부드럽다.
125,맛이 깔끔하고 부드럽다 맥주의 진한 맛도 난다 다른 맥주와 다른 맛.
126,예전부터 마시던 맥주고 내 입맛에 맞는다.
126,예전부터 먹어서요.
126,예전부터 먹던 상표 맥주의 기본이랄까.
126,예전부터 쭉 먹어왔던 거라.
126,예전부터 마셔왔고 내 입맛에 맞다.
126,이유 없이 예전부터 먹었음.
126,예전부터 먹어왔고 적적한 탄산과 쌉쌀한 맛이 좋다.
126,예전부터 먹어서 그런 듯.
126,예전부터 먹어왔고 용량도 적당해서.
126,예전부터 하이트를 먹어와서 이제는 습관적으로 먹고 있습니다.
126,집에서 마실 때 자주 먹는 브랜드다 목넘김이 좋다 예전부터 꾸준히 먹고 있다.
126,예전부터 그냥 마시게 돼서.
126,대중적이고 예전부터 즐겨 먹었던 브랜드.
127,달콤하고 음료수처럼 맛있어요.
127,레몬맛을 좋아하는데 음료수 같기도 하고 목넘김이 좋아서.
127,음료수 맛이 나서 맛있어서.
127,음료수처럼 달콤하면서 맛있어서.
127,맛이 있기 때문입니다 음료수 같음.
127,알코올이 적은 느낌이고 음료수 같아서 맛있다.
127,색깔로 여러 개고 맛도 맥주 같지 않고 음료수같이 맛있습니다.
127,음료수 같아서.
127,맥주라기보다는 음료수 같은 기분으로 산뜻하게 먹을 수 있어서 좋다.
127,음료수같이 거부감이 없다.
127,음료수처럼 맛있는 맥주.
128,톡 쏘는 맛이 정말 좋아요 다른 맥주는 그런 맛이 아니라서 별로.
128,거품이 별로 없어서.
128,입맛에 맞고 쓴맛이 별로 없다.
128,깔끔하고 시원한 맛이 좋고 거품이 별로 없어서.
128,맛이 깔끔하고 뒤탈이 별로 없다.
128,별로.
128,깔끔하고 텁텁한 맛이 별로 나지 않아서.
128,쓴맛이 별로 안 느껴지고 목넘김이 부드럽고 깔끔하다.
128,별로 없음.
128,별로.
128,쓴맛 알코올 느낌이 별로 없음.
129,맛이 깔끔하고 거품이 살아있어서.
129,라이트니까 왠지 살이 더 찔 것 같아서요ㅠ.
129,맥주 특유의 맛이 잘 사는 것 같아서.
129,카스는 시원한 맛이 살아있고 국내 맥주라서 좋다.
129,살이 안 찔까 봐.
129,보리의 맛이 살아있다.
129,Cass 자체로는 시원한 맥주의 맛을 살렸고  Light는 왠지 모르게 살이 덜 찔 것 같은 느낌.
129,마셔도 살이 찌지 않을 거 같은 가벼운 느낌 .
129,왠지 살이 덜 찔 것 같고 덜 배부를 것 같은 느낌이다.
129,목넘김과 시원함이 살아있다.
129,맛도 좋고 조금이라도 살이 덜 찔 것 같은 느낌.
129,살이 덜 찔 것 같아서.
129,맥주가 살아있는 느낌 풍부하다고 해야 하나.
129,살 안 찌는 맥주 같아요.
129,부산 살아서.
129,살이 덜 찔 것 같아서.
129,다이어트 용이라고 들었기 때문에 그나마 살이 덜 찔 거라 생각함.
129,왠지 칼로리가 적어 살이 안 찔 것 같은 생각이 듦.
129,라이트라서 살이 덜 찔 거 같음.
129,거품이 많이 없고 살이 덜 찔 것 같고 너무 목이 안 따끔거려서 좋아요.
129,살이 안 찔 거 같아서요 맛도 깔끔하고요.
129,살이 그나마 안 찐다.
129,살이 덜 찔 것 같아서.
129,살이 덜 찔 거 같고 마셨을 때 시원하고 청럄 감이 좋다.
129,칼로리를 생각해서 살이 덜 찔 것 같다.
129,살이 덜 찐다고 했고 맛이 괜찮아서.
129,살이 안 찔 거 같음.
129,산듯함.
129,이름이 라이트라 그런지 살이 덜 찔 것 같아서 먹었는데 목넘김이 부드러워서.
129,보리의 맛이 살아있기 때문에 더 좋아한다.
129,효모가 살아있다.
130,젊음 상징.
130,젊음 시원함이 있기 때문에.
130,젊음.
130,젊음이 느껴지기 때문이다.
130,젊음이 느껴져서.
130,젊음이 느껴진다.
130,젊음의 맥주.
130,젊음을 상징.
130,젊음을 상징하는듯하다.
130,시원함 젊음.
130,시원한 맛 젊음 소맥 할 때 제일 맛있음.
130,젊음이 느껴져서.
131,오래되고 가장 흔해서.
131,가장 손쉽게 구할 수 있고 어딜 가나 잇는 서민적인 술이라서.
131,대중적이고 어디든지 구할 수 있음.
131,손쉽게 구할 수 있고 다이어트 되는 기분이라서.
131,흔하게 접할 수 있고 이미지도 젊고 좋다.
131,흔하고 대중적이다.
131,쉽게 구해서 마실 수 있어서 좋다기보다는 딱히 마시고 싶은 술이 없을 때 손쉽게 찾는 것 같다.
131,가장 흔하고 무난한 맥주라고 생각한다 맛도 좋고 가격도 저렴하다.
131,흔해서.
131,대중적이고 흔하고 많이 접하다 보니 익숙해서.
131,흔해서.
131,기본적으로 쉽게 구할 수 있고 흔하게 마실 수 있기도 하며 가격대도 큰 부담이 없기 때문이다.
131,제일 흔하고 값싸고 맛있다.
131,가장 손쉽게 구할 수 있다.
131,잘 구할 수 있다.
131,가장 흔해서.
131,시중에서 가장 흔하게 구할 수 있다.
131,가장 흔하게 구할 수 있을뿐더러 저렴해서.
131,흔해서.
131,가장 흔하고 친근한 맥주이니까.
131,가장 일반적이고 손쉽게 사 먹을 수 있어서.
131,가장 흔하고 자주 보인다.
131,가장 손쉽게 구매할 수 있음.
131,손쉽게 구해 마실 수 있고 주변 사람들도 하이트를 선호해서.
131,아무 데서나 손쉽게 구할 수 있고 주변에서도 많이 마셔서.
132,흑맥주의 깊은 맛과 부드러운 크림이 좋아서.
132,크림 맥주.
132,맥주의 크림거품.
132,크림처럼 부드럽기 때문에.
132,특유한 맛과 거품.
132,생맥주 크림의 부드러움.
132,부드러운 크림.
132,기네스 특유의 크림거품과 부드러운 맛.
132,크림거품의 부드러움이 좋으며 진한 맛이 좋음.
132,특유의 맛이 좋아서 크림 같아 거품.
132,아사히 특유의 크림 같은 질감이 좋다.
133,계속 선호하던 제품이라서.
133,내가 제일 자주 마시는 제품이어서.
133,국내 제품의 다른 맥주보다 맛이 진해서.
133,다른 국산 제품 보다 맛이 좋아서.
133,국내 제품이고 목넘김이 좋아서.
133,맛이 다른 제품보다 좋아서.
133,하이트 제품이 다른 제품보다 맛이 깔끔하고 톡 쏘는 맛이 좋음.
133,항상 먹는 제품이라.
133,주변에서도 많이 보이는 제품이고 편하게 많이 먹을 수 있는 제품이라서.
133,평소에 마시던 제품이라서.
133,부드러운 맛으로 제품을 좋아함.
134,오랫동안 보았던 대중성.
134,가격이 싸고 오랫동안 먹어와서 익숙하다.
134,오랫동안 먹어와서 익숙하고 시원 맛이 좋다.
134,오랫동안 마셔왔고 톡 쏘는 맛이 좋아서.
134,이미지 오랫동안 마셔와서 습관적으로.
134,오랫동안 마셔와서 입맛에 맞기 때문.
134,생맥주 같은 깔끔한 맛 오랫동안 먹어온 익숙함 등.
134,오랫동안 좋아했음요.
134,카스 맥주를 오랫동안 먹어왔으며 제일 깔끔함.
134,대학시절부터 오랫동안 먹어오던 거라 맛이 익숙해서 좋아한다.
134,친근하고 오랫동안 마셔와서.
134,오랫동안 마셔왔던 상표임.
134,오랫동안 마셔와서 톡 쏘는 맛이 좋음.
134,처음 먹어본 맥주이며 가장 오랫동안 먹은 맥주라서 맛에 익숙합니다.
134,국산 상표로 오랫동안 접해온 친숙한 제품이라서.
134,오랫동안 먹어오던 것이어서.
135,황금색이고 맥주의 풍부한 맛이 느껴져서.
135,맛이 깊고 풍부하고 뒤가 깔끔하다.
135,다른 맥주에 비해서 보리의 깊은 맛을 느낄 수가 있다.
135,보리의 풍부하고 깊은 맛이 나서 좋아한다.
135,맛이 맹하지 않고 깊은 맛이 느껴진다.
135,보리의 깊은 맛이 느껴진다.
135,국산보다 맛이 깊고 풍부하다.
135,너무 순하지도 진하지도 않으면서 깊은 맛이 느껴짐.
135,풍부하고 진하며 깊은 맛.
135,깨끗하고 깊고 풍부한 맛.
135,맛이 깊고 풍부하게 느껴져서.
136,국내 브랜드의 맥주와 달리 향과 맛이 독특하다.
136,다른 맥주들과 달리 맛이 좋고 음료와 가까운 느낌도 있어서 좋아합니다.
136,다른 맥주와는 달리 좀 더 강한 맛이 느껴짐.
136,다른 맥주와 달리 목넘김이 부드럽고 시원한 생맥주를 마실 때의 기분이 든다.
136,다른 맥주들과 달리 쓰지 않다는 점.
136,다른 맥주들과 달리 맛이 가볍고 맥주 단독으로 마시기에도 적당하다.
136,일반 맥주와는 달리 단 맛이 난다.
136,한국 맥주와는 달리 끝 맛이 깔끔하다.
136,맥주 맛이 다른 맥주와 달리 좋아서.
136,다른 맥주와 달리 매우 부드러운 느낌이 든다.
136,다른 맥주와 달리 똑쏘는 맛이 獵.
137,저렴하고 무난한 맛을 가지고 있어 좋다 친구들도 카스를 많이 마신다.
137,맥주의 맛이 시원하고 먹을 때 목넘김이나 개인적으로 좋은 맛을 가지고 있음.
137,맛있음 여러 가지 맛이 있어서 음료처럼 즐길 수 있다.
137,달콤함을 가진 음료 같으면서도 알코올을 가지고 있는 묘미.
137,여러 가지 산뜻하고 달콤한 맛이 있어서.
137,외국 브랜드에 내가 가장 좋아하는 맥주 맛을 가지고 있어서.
137,여러 가지 맛이 있어서.
137,가볍게 마실 수 있는 맥주 본연의 특성을 가지고 있는 느낌이라서.
137,흑맥주 본연의 맛을 가지고 있으면서 가격도 적당하고 맛이 좋아서.
137,카스가 가지고 있는 맥주의 목넘김이 좋다.
137,여러 가지 맛이 있어서.
138,어느 가게 가도 있으니까.
138,호감이 간다 색상.
138,병모 양도 호감이 가며 맛이 좋다.
138,맛이 좋아서 호감이 간다.
138,맥주 맛이 좋고 요즘 광고도 호감이 간다.
138,호가든이 일단 내가 좋아하는 맥주라 호감이 갔고 이름이 독특했다.
138,우선 맥주 맛 자체가 맛있어서 상표도 호감이 간다.
138,호감 가는 명칭.
138,CF 모델이 호감이라서 제품도 호감이 간다.
138,좋아하는 맥주라서 더 호감이 가고 깔끔해서 좋아합니다.
138,제품 디자인부터 깔끔해서 호감이 간다 청량감이 개인적으로 적당하다고 생각한다.
138,상표에 왠지 호감이 가고 맛도 제일 잘 맞아서.
138,호감이 가서.
138,우선 맥주 맛이 좋아서 호감이 가고 칼로리가 적다는 것을 어필하는 상표라서 좋음.
