clusterno,,docNo,raw_doc
68,36,5369,색감이 이쁘다
68,37,6191_1,순하다
68,38,315_0,순하고
68,39,6127,거품이 순하다
68,40,4102_1,순하고
68,41,3673_0,순하고
68,42,8075_2,순한것같아서
68,43,6357_0,순하고
68,44,4410,순한
68,45,97,순한 넘김
68,46,982_0,순하고
68,47,4292_1,순하며 거품이 많다
68,48,4122_3,순하다
68,49,3210_0,순하고
68,50,5964_0,순하고
68,51,2819_0,색감이 컬러풀하고
69,0,3284_0,맛이 다른맥주와 다르게 느껴졌고
69,1,1955_1,맛또한 기존 맥주들과 다르게 맛있다
69,2,729,좀 색달라 보여서
69,3,3805_1,다름 맥주보다
69,4,1579,맛이다른맥주에비해좋다
69,5,5069_2,국산이랑 느낌이 다르게 맛잇엇다
69,6,10127_0,다른 맥주와 다르게 맛이 좋다
69,7,5361,국산 맥주랑 다르게 맛이있음
69,8,3239,맛이 다른 맥주와는 다르다
69,9,10338,맛이다른것같다
69,10,9365_0,다른 맥주와는 다르게 칼로리가 33낮다고
69,11,5370_0,맛이 톡쏘면서 다른맥주와는 다르게 부드럽고
69,12,6085_5,그 전에 먹어봤던 맥주와는 다르다고
69,13,1361,맛이 다른것들과 약간다름
69,14,6341,맥주맛이 다르다
69,15,364,다른 맥주와 다르게 목넘김이 좋다
69,16,6101_0,호가든은 다른맥주와는 다르게 제조맥주 맛이 많이 나고
69,17,445_0,맥주 맛이 다르고
69,18,7005,호다
69,19,5920_1,맥주 맛이 디자인때문에 더 다르게 느껴지는 것 같다
69,20,4085,쏘는 맛이 다르다
69,21,8178,시중의 보통의 맥주맛과 다르게 맛이 담백해서
69,22,4167_2,다른 맥주와는 다르게 보리의 쓴맛이라고
69,23,3331,맛이부드럽고다른맥주와는 다르느낌
69,24,7858_0,만드는 방법이 다르다고
69,25,2574_2,생맥 맛도 다르다
69,26,5420,톡쏘는 느낌이 다르다
69,27,932_1,맛이 확실히 다르고
69,28,8045,맛이 기존의 국산맥주와 다름
69,29,5267_0,다필요없고
69,30,1009,카스는다른맥주보다뭔가확쏘는맛이있어서좋고거품도너무많지가않아서맛있다
69,31,4393_2,생각하는데 아직까지다른 맥주에서 한번도 느껴보지못한 맛이고
69,32,538_0,다른 맥주와 다르게 달달하고
69,33,3201_0,맛이 기존의 맥주맛과 다르고
69,34,4556,맛이 확실히 다름
69,35,5497_0,맛이 다르다
69,36,3520_0,다필요없고
69,37,578,다른 맥주와 다르게 맛이 깔끔하다
69,38,8659,맛이 다른맥주와는 다르게 달콤한 맛이 난다
69,39,6803_1,맛이다름 이거 마시다
69,40,8603,다른 맥주들이랑 뭔가 향이 다르다
69,41,7381_0,카스를 마셨을 때 다른맥주와는 다르게 톡쏘는 맛과 갈증을 해소하는 시원함이 좋아요 맛 다른것보다
69,42,8367,맛도 다른 맥주와는 다르게 단맛이 적어서
69,43,10387_2,기분이 좋아진다는 느낌을 받음 소주와는 다르게 맥주는 쓰지 않으면서도 시원하고
69,44,6079,맛이 다른 맥주와 다르게 입에 맞아서
69,45,806,레몬을 넣어서 먹는 맛이 색달라서 좋다
69,46,8190_0,다른맥주와다르게 은은한 레몬맛이 느껴지고
69,47,4250_0,맛이다른 맥주와 확실히 다르다
69,48,971,다른 맥주와는 다르게 특이한 맛이 느껴짐
69,49,10026,맛이 국내 맥주와 다르다
69,50,2567_1,풍부한 맛 대한민국 맥주랑 맛이 다름 약간 비싸서 문제
69,51,4536_0,다른 맥주와 맛이 다르다
69,52,6021_0,다른 맥주와 다르게 독특한 맛과 향이 좋고
69,53,872_1,제일 무난하게 다들 마실수 있음 호불호가 별로 갈리지 않는 술이라 술자리에서 다들 마실수 있음
69,54,2071,맛의 차별화에 있어서 확실히 다르다
69,55,6001_0,맛이 일반 맥주라 다르다
69,56,4551_0,맥주맛이 다른 맥주와 다르게 상큼하고
70,0,5888,처음 접한 맥주여서 그런가 찾게됩니다
70,1,1931,깔끔해서요 처음먹어보고는 그냥 거의 쭉 먹어요
70,2,3200,제일 처음 마신 맥주라서
70,3,9797_0,처음으로 마신 맥주가 버드와이저 이기 때문이기도 하고
70,4,424_1,가장 처음 접한 맥주
70,5,7989,처음마신맥주
70,6,9541_1,목너김도 부드러우며 처음 접한 맥주가 하이트였다
70,7,5572_0,처음에는 원빈이 드라이피니쉬 광고모델이라서 좋아했는데 맥주를 마셔보니 톡쏘는 맛도 좋고
70,8,7324,처음부터 그것만 먹었으니깐
70,9,7843,하이네켄을 처음 마셨을 때의 추억이 가장 좋다당시 환경 때문
70,10,4897,그냥 처음부터 하이트를 마셔서요
70,11,7717,맥주를 처음 마셨을 때 부터 마신 상표라 친숙함
70,12,5910,외국 맥주중 가장 처음 마셔본 것
70,13,9113_1,또 처음 맥주를 먹을 때부터 쭉 카스를 마셨기 때문에 익숙하다
70,14,8046_0,20세 성인이 되면서 맥주로서 카스를 처음 접했고
70,15,216_0,여러 종류의 맥주를 마셔봤지만 가장 처음 접했었고
70,16,5138,처음 먹었었던 맥주였으며 너무 강하지 않아 마음에 든다
70,17,7027_0,처음 대학교에 입학 후 계속 마셨던 상표였고
70,18,2043,처음 접했던 맥주 광고도 좋다
70,19,3281_0,맥주를 잘 못마셨었는데 맥스를 처음 마셔본날 이게 맥주 맛이구나 하고
70,20,917,처음 접해본 맥주여서
70,21,3475_0,처음 먹어본 맥주가 하이트이고
70,22,779,처음으로 접했던 맥주이며 자주 마셨던 병맥주라서
70,23,8586_2,처음 접한 맥주가 맥스라서 거부감이 없다
70,24,4868_0,대학에서 처음 접한 맥주였고
70,25,3424_0,처음 마신 맥주이기도하고
70,26,7783_0,맥주를 처음접해본 브랜드이고
70,27,8061_2,맥주를 처음마신것이 카스이기에 더더욱 카스를 찾게되고
70,28,7445_3,d를 처음에 마시고
70,29,2939_0,처음 먹었는데 단순하고
70,30,2149_0,호주에서 처음 맛보게 되었는데 덥고
70,31,9487,처음맥주 먹을때 먹어봤음
70,32,7713_0,처음 마신 맥주 시원하고
70,33,6340_0,처음 먹었던 병 맥주이고
70,34,4553_0,처음부터 먹었던 맥주이고
70,35,5033_0,가장처음마신 맥주이기도하고
70,36,6067_0,처음 접했던 병맥주라 계속 먹게된다
70,37,4277,처음 먹은 맥주여서 브랜드 이미지가 좋다
70,38,599_0,처음 마셨던 맥주이고
70,39,4040_1,처음으로 마신게 카스라서 익숙해요
70,40,7310,처음 접했던 맥주이기 때문에 익숙해서
70,41,4878,처음 맥주를 접했을때부터 마시던거라 익숙해서
70,42,10029_0,일단 처음 광고에서 봤을때 다른 맥주보다
70,43,3906,처음부터 쭉 마셔본 것이라
70,44,10153_1,맥주를 처음 접한 브랜드 이고
70,45,4566_4,한국에서 맥주먹다가 처음으로 기린먹고는 참 충격이였습니다
70,46,1995_0,제일 처음 마신 술이 하이트였고
70,47,6617_0,우연히도 제일처음 접한 맥주였고
70,48,1837,처음 마신 맥주라서
70,49,2757_1,처음 맥주를 마셨을 때 하이트 맥주를 먹어서 하이트 맥주를 가장 많이 찾게 됨
70,50,3686_2,맨처음 접한 맥주이기도 하구요 그래서인지 친밀감이 느껴지고
70,51,6038,처음부터 즐겨왔기떄문에
71,0,5309_0,즐겨마시는것이고
71,1,6052,즐겨마시기 때문
71,2,6732,얼음과 함께 마셔도 맛의 변화가 적어 시원하게 즐기기 좋아서
71,3,5340_3,그 느낌을 즐기고
71,4,840_1,싼가격에 즐기고
71,5,6446_0,가장 즐겨 이용하고
71,6,6044_1,보니깐 즐겨 찾게 되는 것 같습니다
71,7,2716,늘 즐겨먹어서 익숙히다
71,8,2270_1,즐겨먹던 거라서
71,9,6311_0,평소에 즐겨 마시고
71,10,3588,kgb 병맥을 주로 즐겨 마셔서 kgb 상표를 좋아해요
71,11,8260_4,순한편이어서 즐겨마신다
71,12,9626_1,가격도 적당해서 즐겨마십니다
71,13,7074,부모님이 즐겨 마시는 것 떄문에 나도 그 영향을 받아서
71,14,5217,맥스를즐겨마셔서
71,15,2414_1,톡 쏘는 맛이 좋아서 즐겨마심
71,16,9966_0,즐겨자주먹고
71,17,8445_1,즐겨 마신다
71,18,6729,지인의 추천으로 마시게 되었는데 시원함이 좋아 즐기게 되었다
71,19,2131,늘 즐겨먹던 맥주라서
71,20,9509_0,흑맥주를 즐겨마시고
71,21,5969_1,오랫동안 즐겨 마심
71,22,6726,가장 즐겨마시는 술이므로
71,23,225_0,원래부터 즐겨마시던 브랜드이다
71,24,5214_1,맛과 청량감이 좋아서 즐겨 마신다
71,25,9317_1,즐겨 마시기 때문에 더 친밀감이 간다
71,26,8858,즐겨마셔서
71,27,5844_1,주위 사람들이 즐겨 마셔서
71,28,904,즐겨 마시기 때문
71,29,3807,즐겨마셔서 친근감이 간다
71,30,5946,즐겨먹어서
71,31,3746,과거부터 즐겨 마심
71,32,10032,주로 즐겨마시는 브랜드라서
71,33,8387,집안 에 전체적으로 카스를 즐겨마시며 주로 먹기 때문 
71,34,6193_0,가장 즐겨먹고
71,35,6759,평소에 즐겨마시던거라서
71,36,3369,제일 즐겨마시는상표라
71,37,4412,부드러워서 생맥으로 즐겨마심
71,38,3960_2,갈증이 나거나 더운 날에 마시면 시원함이 있어 자주 즐겨 마신다
71,39,287_1,해서 조금이라도 살 찌지 않는데 도움이 될것 같아서 즐겨 마심
71,40,3552_1,시원한 맛이 좋아서 즐겨마십니다
71,41,6372_1,어렸을때 부터 OB맥주를 즐겨 마셨다
71,42,7129_0,즐겨 마시는 브랜드다
71,43,1153,그냥 즐겨 먹는다
71,44,5297_3,가볍게 즐기기 좋다
71,45,8383,평상시에 즐겨 마시던 술이라 다른걸로 바꿀 의양이 없다
71,46,7642,지인들이 즐거먹어서 자연스럽게 즐기게됨
71,47,4822_1,이거랑 사뮤엘아담스도 즐겨마시는데 둘의 맛이 비슷하다
71,48,2686,즐겨마시는제품이라
71,49,9764_0,평소에 즐겨왔고
71,50,6221_1,즐기는맥주
71,51,2530_2,브랜드인지도 또한 있어서 즐겨 마신다
71,52,3798,오랫동안 즐겨 마셔서
71,53,6648,가족들이랑 즐겨마셔서
71,54,7795,즐겨 먹어기떄문에
71,55,9393_1,일단은 목넘김이 좋아서 즐겨마셔요
71,56,1802_0,가장 즐겨 마시고
71,57,5691_1,알콜이 약해서 즐겨마신다
71,58,9164,자주 즐겨마셔서
71,59,894,평소 즐겨마셔 익숙하기 때문
71,60,8165,평소에 즐겨 마심 입맛에 맞음
72,0,7740,내가 좋아하는 맥주라서 상표가 질리지 않는다
72,1,3707,이 맥주를 좋아해서 이 상표도 좋다
72,2,10011,에일맥주의 특유의 향을 좋아하기 때문에
72,3,7579,그 맥주를 좋아해서
72,4,4402,과일만 맥주류를 좋아해서
72,5,10328,제일좋아하는맥주여서
72,6,3497_0,일단 그 맥주를 좋아하니 상표도 좋다
72,7,939,맥주를 좋아하니까
72,8,3011_2,좋아하는 맥주입니다
72,9,6898_1,너무 시거나 강하게 쏘는 맛은 개인적으로 안좋아하는 편인데 스타우트는 담백한 맛의 맥주라서 가장 좋아한다
72,10,2056_1,원래 일본맥주를 좋아함 가격대가 괜찮음
72,11,3031,검은맥주좋아함
72,12,5689,좋아하는 맥주라서 그런지 상표도 좋아진듯함
72,13,8802_0,맥주의 진한 향을 안좋아하는데 d는 부드럽고
72,14,4622,내가좋아하는 맥주라서
72,15,3757,진한 맥주 맛을 좋아해서
72,16,1373,내가 좋아하는 맥주라서
72,17,456_2,좋아하다보니 더 좋은 이미지로 기억에 남아서 맥주 상표가 좋은 것 같다
72,18,1541_1,여자친구들이 좋아하는 맥주입니다
72,19,2087_0,스타우트 맥주를 좋아해서 흑맥주의 쌉싸름한 이미지를 잘 담고
72,20,949_0,맛있어서 좋아함 다른 맥주에 비해 닝닝하지도 않고
72,21,7539,생맥주의 부드러움을 좋아합니다
72,22,3162,내가 좋아하는 맥주라 상표에도 좋아보임
72,23,5973_0,일본 맥주를 좋아하기 때문이기도 하고
72,24,6011,기네스 맥주를 좋아함 부드러운 맥주를 좋아해서
72,25,1961,좋아하는 맥주라서 그냥 좋다
72,26,7958_1,내가 좋아하는 맥주의 상표라서
72,27,9868,맥주 특유의 약간 쓴맛이 없이 깔끔해서 좋아한다
72,28,5809,실제 삿포로에 가서 맥주를 마신 적이 있는데 너무 맛있게 마셨던 기억이 남아서 그 후로 삿보로 맥주상표를 좋아하게됐다
72,29,4290,맥스라는 맥주 자체를 좋아하여 상표역시 친근한 느낌
72,30,3772,그 맥주를 좋아해서 연파랑이 좋다
72,31,1802_1,좋아하는 맥주이기때문입니다
72,32,9435,거품이 풍부한 흰 맥주 좋아함
72,33,238,가장 좋아하는 맥주이기 때문에
72,34,8553_0,맥주 상표를 좋아하는게 아니고
72,35,7223_0,산토리 맥주를 좋아하다보니 자동적으로 그 맥주 상표가 제일 먼저 눈에 들어오고
72,36,6172_4,생각했기 때문에 하이트 맥주 상표를 가장 좋아한다
72,37,5110,칭따오 맥주상표를 좋아하기 본다는 이 맥주만 자주 마시다보니 이 상표에 익숙해서 체크했습니다
72,38,298_1,생맥주의 크림과 맥주 맛을 좋아한다
72,39,5069_1,여자들이 좋아하는 맥주일듯 싶었고
72,40,1984_0,라거맥주를 좋아하고
72,41,8460,내가 제일 좋아하는 맥주라서
72,42,7376,지인들이 즐겨먹는 맥주라서 좋아합니다
72,43,7548,맥주를 좋아해서
72,44,7330_0,우선 국산 맥주이기 때문에 좋아한다
72,45,216_1,오랬동안 마셔온 맥주라서 좋아합니다
72,46,3023_0,좋아하는 맥주라서 더 호감이 가고
72,47,4950_0,미국인들이 대표적으로 좋아하는 맥주로 맥주맛이 좋고
72,48,3421,맥주는 좋아하니가
72,49,7076_1,솔직히 맥주특유의 그 맛이 없긴하지만 좋아합니다
72,50,3686_1,생맥주도 좋아합니다
72,51,10005_0,맥주를 좋아하고
72,52,8341,맥주를 좋아함
72,53,334_0,흑맥주를 좋아하는데요 스타우트의 흑맥주가 부드럽고
72,54,6999_0,맥주상표를 좋아한다기 보단 하이네켄이 좋다보니 다
72,55,6343_1,같이 맥주먹는 친구가 좋아해서 마시다보니 좋아짐
72,56,5277_0,하이트 맥주를 좋아하다
72,57,1915,KGB맥주를 좋아해서
72,58,546,KGB 맥주를 좋아해서
72,59,2374,좋아하는 맥주라서
72,60,4147,맥주를 좋아해서
73,0,628,시원해보임
73,1,653_0,상표도 다이나믹해 보이고
73,2,3683,고풍있어 보인다
73,3,8354_1,좋아보이네요
73,4,4910,맛있어 보인다
73,5,7833_0,시원해보이고
73,6,7980_1,시원해보인다
73,7,4323,드라이 해보인다
73,8,7833_1,깔끔해보임
73,9,4709_0,칼로리가 적어보여 좋다
73,10,8684_1,시원해 보인다
73,11,3805_2,시원해보인다
73,12,6113_1,멋져보입니다
73,13,3280_0,고급스러워 보이고
73,14,6999_1,좋아보인다
73,15,8223,시원해 보인다
73,16,6832_0,그냥 자주보이기도 하고
73,17,78_0,시원해 보이고
73,18,2826,시원해보임
73,19,7208_0,시원해보이고
73,20,2513,깔끔해 보인다
73,21,6999_2,고급스러워 보이기도 한다
73,22,9580_0,시원해보였다
73,23,5402_1,시원해보임
73,24,6093,왠지 고급스러워 보임
73,25,7961,상큼해보임
73,26,8056_1,시원하게 보임
73,27,3740,시원해보임
73,28,8155_1,시원해 보인다
73,29,1076_0,시원해보인다
73,30,165,상큼해보임
73,31,1003_0,힘이 있어보이고
73,32,7019,고급스러워보임
73,33,4736,시원시원해 보이는 글씨체
73,34,2775,깔끔해보인다
73,35,1664_0,시원해보이고
73,36,5872,시원해보인다
73,37,9013_1,자주보인다
73,38,7570_0,시원해보이고
73,39,7791,고급스러워보입니다
73,40,5916,고급스러워보임
73,41,2596,세련되보임
73,42,8998_1,시원해보인다
73,43,5545,시원해보임
73,44,6148,깔끔해 보이고
73,45,558,뭔가 맑아보임
73,46,6119,고급스러 보인다
73,47,592,고급스러워보인다
74,0,3944_1,보리맛이 나서 맛있다
74,1,10114,보리맛이 강해서 정통 맥주의 맛을 즐길수 있다
74,2,8902_1,보리맛이 상쾌함
74,3,9301_1,고소하며 보리 태운맛이 없어 깔끔함
74,4,914,보리의 깊은맛과 아싸한 맛
74,5,4553_1,보리맛이나 냄새가 강하지 않아서 좋다
74,6,8040_4,하는데 맥스는 보리맛이 더 강해서 카스가 더 좋고
74,7,9819,탄산 쏘는맛이랑 보리맛이 적절히 제입맛에 맞는것같아요
74,8,2214_2,보리함량이 많다고
74,9,8560,보리맛이 강해서
74,10,1454_1,보리맛과 과일맛이 섞여 있는듯한맛
74,11,7494_1,보리맛이 풍부하고
74,12,1112,맥스는 다른 맥주들에 비해서 보리맛이 강해서
74,13,202,보리맛이 강해서
74,14,2719_3,보리맛이 강하다
74,15,1006_1,보리 맛이 좀더 강하게느껴져서
74,16,3978_0,보리향이 덜나고
74,17,6442_0,보리 함유량이 많아 맛이 깊고
74,18,1507_0,보리향이 가득하고
74,19,647,맛이 약간 톡쏘면서 부드러운 보리맛이 나서
74,20,8294_0,보리맛이 덜하고
74,21,8003_2,보리맛이 가장 강한것 같은 맥주라서
74,22,139,보리맛이 좋아서
74,23,10171_1,보리가 100가 들어가기 때문에 맛이 더욱 좋다고
74,24,10306_1,보리맛이 잘 나타난다
74,25,6125,보리맛
74,26,5870_0,맥주 보리맛이 많이 나고
74,27,9692,보리맛이 좋아서
74,28,5577,보리의 맛이 살아있다
74,29,8746,보리맛이 느껴져서 
74,30,3849_1,보리맛이 강하다
74,31,2799_0,보리맛이 살아있어서 국내맥주는 탄산이 너무 많지만 기린은 보리맛이 많이 나고
74,32,1253_1,보리의 맛이 많이 나서 좋아요
74,33,7145_0,보리맛이 강하지 않고
