KEY,doc,raw_doc_tu
6330,항상먹는제품이라..,제품
6331,일단 집안에서 자주 먹는 맥주라서 보통 큰매형과 같이 먹는데 자주 이 상표를 먹다보니 나도 점차 좋아졌다,집안 맥주 매형 상표 나
6332,다른 맥주보다 넘김이 좋다,맥주 넘기
6333,맛이 풍부하고 끝맛까지 맛이 고르면서 강하다.,맛 풍부 끝 맛 맛 고르 강하
6334,맛이깔끔하고 부드럽다.  맥주의진한맛도 난다 다른맥주와 틀린맛,맛 깔끔 부드럽 맥주 진하 맛 맥주 틀리 맛
6335,맛이 내 입에 잘 맛는다. 개인적으로 좋아하는 맛이다.,맛 내 입 맛 개인 좋아하 맛
6336,맥주맛이 나와 잘 맞는다,맥주 맛 나오
6337,맛이 부드럽고 좋다,맛 부드럽
6339,카스가 가장 나한테 맞다. 부드럽고 깔끔하며 시원함!,카스 나 부드럽 깔끔 시원
6340,"처음 먹었던 병 맥주이고, 더 톡톡 쏘는 신선한? 그런 느낌이 든다.",처음 병 맥주 신선 느낌
6341,맥주맛이 다르다.,맥주 맛 다르
6342,우선 톡쏘는 맞이 진해서 좋아요.. 그리고 진하다고 할까요? 다른 맥주는 심심해서 맛이 없어요,맞이 진하 진하 맥주 심심 맛
6343,흑맥주를 좋아하기도 하고.. 같이 맥주먹는 친구가 좋아해서 마시다보니 좋아짐.,흑 맥주 좋아하 맥주 친구 좋아하 마시
6344,맛이 좀 더 깔끔하고 농도도 괜찮고 시원하다. 뒤끝도 별로 없는 편이다.,맛 깔끔 농도 괜찮 시원 뒤끝 편
6345,호가든은 부드러우면서 장미향이 나고 강한 탄산느낌이 없어서 목넘김이 좋고 쉽게 취하지 않아 시원하게 마시기에 좋습니다.,호가든 부드럽 장미 향 강하 탄산 느낌 목 넘기 취하 시원 마시
6346,맛이 좋아서,맛
6347,맛이 좋아서  ,맛
6348,맛이 부드럽고 뒷날 머리가 안아파요,맛 부드럽 뒷날 머리 아프
6349,톡쏘는 맛과 칭타오 특유의 맥주의 향과 묵직한 맛이 좋아서,맛 특유 맥주 향 묵직 맛
6350,맛이 부드럽고 쓴 맛이 덜하다,맛 부드럽 맛 덜하
6351,입맛에 딱맞는다,입맛
6352,구수하다,구수
6353,먹기엔 부드러운 목넘김을 좋아합니다.   그리고 보기에는 전용컵이 있어서 따르면 맥주잔이 이쁩니다.,부드럽 목 넘기 좋아하 전용 컵 따르 맥주잔 이쁘
6354,"다른맥주와는 확연히 맛이 달라요.   느낌이 더 부드러워서 좋구요~~   흔들어서 마셔야 한다는거,, 아마도 마시는 방법이 좀 다르다는것도 심리적으로 무의식중에 뭔가 특별하다는 느낌이 있는거 같아욤 ^^",맥주 맛 다르 느낌 부드럽 흔들 마시 거 마시 방법 다르 것 심리 무의식 중 뭐 특별 느낌 거
6355,색깔이 맛있어보임,색깔 맛있 보이
6356,맛이 가볍다.,맛 가볍
6357,순하고 병이 예뻐서,순하 병 예쁘
6358,맛있음,맛있
6359,국내 상품이고 맛이 좋다. 시원하다,국내 상품 맛 시원
6360,부드러운맛,부드럽 맛
6361,깔끔한 맛이 좋다,깔끔 맛
6362,레몬맛과 톡쏘는 맛의 맥주와 어우러져서 깔끔하게 마실수 있어 좋음,레몬 맛 맛 맥주 어우러지 깔끔 마시 수
6363,맛잇어서,맛
6364,친숙한,친숙
6365,톡쏘우는맛이 좋아요~,맛
6366,챔피언스리그 공식 후원사,챔피언스리그 공식 후원사
6367,맛이 풍부하고 입에 맞는다,맛 풍부 입
6368,시원함,시원
6369,산뜻하다. 깨끗하고,산뜻 깨끗
6370,'잇츠 밀러타임'    이거 듣고 그때부터 밀러 좋아하기로,밀러 타임 이것 그때 밀러 좋아하
6371,깔끔함,깔끔
6372,입맛에 맞고 어렸을때 부터 OB맥주를 즐겨 마셨다,입맛 어리 때 OB맥주 즐기 마시
6373,강렬하고 시원한느낌을주기때문입니다,강렬 시원 느낌 때문
6374,맛이 근사하다.시웒다다,맛
6375,탄산이 없고 아무튼 정말 나에게 맞는거같다,탄산 나 거
6376,다른 맥주들 보다 크리미하고 부드러운 맥주거품이 굉장히 인상적으로 표현되었습니다.,맥주 크리미 부드럽 맥주 거품 인상 표현
6377,상큼한 맛,상큼 맛
6378,톡 쏘고 다른 것과 비교해 달콤하며 더군다나 제 입맛에 맞네요,것 비교 달콤 입맛
6379,"다른 맥주와 달리 목넘김이 부드럽고, 시원한 생맥주를 마실때의 기분이 든다.",맥주 목 넘기 부드럽 시원 맥주 마실 때 기분
6380,첫번째 이유는 종류가 다양해서 기분에 따라 취향에 따라 마실수 있고 비린내가 다른 술에 비해선 덜한 편입니다. 보통 맥주는 배가 더부룩하고 트름이 많이 나와 비린냄새를 빨리 맡게되는데 카스라이트같은 경우는 깔끔하게 넘어가고 더부룩함이 덜할뿐더러 트름자체도 많이 안나서 간편하기 마시기에도 편하고 술을 못하는친구도 같이 자리를 가지기에 편한 술이라서 선호합니다.,번 이유 종류 다양 기분 따르 취향 따르 마시 수 비린내 술 비하 덜하 편 맥주 배 더부룩 나오 비리 냄새 카스 라이트 경우 깔끔 넘어가 더부룩 덜하 뿐 나서 간편 마시 편하 술 친구 자리 가지 편하 술 선호
6381,먹었을 때 깔끔하고 맛있다  오래 먹어도 덜 질린다  시원하다  탄산이 오래간다  ,때 깔끔 맛있 질리 시원 탄산 오래가
6382,대중적인 인식? 카스가 가장맛있다?  쓴맛이 그나마 덜하다?  ,대중 인식 카스 맛있 쓴맛 덜하
6383,맥주의 맛이 다른 맥주에 비해 부드럽고 목넘김이 좋아서,맥주 맛 맥주 비하 부드럽 목 넘기
6384,시원하고 젊어지는 느낌이다,시원 느낌
6385,맛이좋음,맛
6386,가볍고 깔끔하고 톡쏘는 맛이 좋다,가볍 깔끔 맛
6387,맛이 연하고 부드럽다,맛 연하 부드럽
6388,고급스럽다. 장혁이 cf를찍는것을보앗다 너무 고급스러웟다,고급 장혁 것 고급
6389,맥주가 좋아서,맥주
6390,주로 먹는것,것
6391,순해서?!,순
6392,레몬과 먹으면 기막힌 맛이 난다. 분위기가 나랑 어울리고 도수가 낮아 즐기기 좋다.,레몬 기막히 맛 분위기 나 어울리 도수 즐기
6393,그냥 자주사먹는다,자주 사
6394,맛이 깔끔함,맛 깔끔
6395,부드러운 거품과 쌉싸름한 흑맥주맛,부드럽 거품 흑 맥주 맛
6396,"일본의 전통성있는 브랜드라서 신뢰감이 가고, 고급스러워 보임  맥주맛이 진하고 목넘길 때 칼칼한 듯 해서 속이 뻥 뚫리는 것 같은 묵직함과 청량감이 동시에 들어서 좋아함",일본 전통 브랜드 신뢰감 고급 보이 맥주 맛 진하 목 넘기 때 칼 칼 듯 속 뻥 뚫리 것 묵직 청량감 동시 좋아하
6397,익숙하고  바로 한눈에 들어온다,익숙 한눈 들어오
6398,맛있다. 내 입맛에 맛다.,맛있 내 입맛 맛
6399,"시중에 나와있는 맥주들과 다른 맛, 부드러운 목넘김때문에 좋아하게 되었다. 향기또한 특유의 맥주향이 덜 하다.",시중 나오 맥주 맛 부드럽 목 넘기 때문 좋아하 향기 특유 맥주 향
6400,맛이 좋아서,맛
6401,칼로리가 적어서,칼로리
6402,가벼운 맥주맛이 좋다,가볍 맥주 맛
6403,카스보다 맛있어서,카스 맛있
6404,맛이그나마나아서,맛
6405,맛이 달달해서,맛
6406,믿음이 가서,믿음
6407,최근광고(장혁)를 보고 마시고 싶다는 생각이 듬,최근 광고 장혁 마시 생각
6408,음료수 처럼 맛있는 맥주,음료수 맛있 맥주
6409,대중적이니까,대중
6410,담백하고 구수하다.,담백 구수
6411,맛이 깔끔하고 입맛에 맛음.  ,맛 깔끔 입맛 맛 음
6412,다른 맥주에 비해서 탄산이 강하지 않고 목넘김이 부드러워서,맥주 비하 탄산 강하 목 넘기 부드럽
6413,가격대비 품질이 좋다는 느낌,가격 대비 품질 느낌
6414,대중적이며 깔끔한 맛도 있고  주변에서 주로 마시기 때문,대중 깔끔 맛 주변 마시 때문
6415,맛이 독특한데  약간 새콤하면서 시원함이 좋다.,맛 독특 시원
6416,레몬향이 나서,레몬 향 나서
6417,맛이 독특하다,맛 독특
6418,폭탄주에 딱,폭탄주
6419,깔끔한 맛.,깔끔 맛
6420,무엇보다 국내 맥주 중 맛이 가장 나으며 광고로 많이 접하는 브랜드이기 때문이다.,무엇 국내 맥주 중 맛 광고 접하 브랜드 때문
6421,맛이 한국맥주와 차별이 있게 좋다,맛 한국 맥주 차별
6422,맥주가 달아서 계속 마셔도 거부감이 느껴지지 않는다,맥주 마시 거부감 느끼
6423,보리맛이 진하게 느껴지는것 같아서 좋다.,보리 맛 진하 느끼 것
6424,남자의 맥주  목넘김과 바디감이 우수하다,남자 맥주 목 넘기 바디 감 우수
6425,대중적인 이미지,대중 이미지
6426,상표보단 목넘김이 좋다,상표 목 넘기
6427,거품의 부드러움,거품 부드럽
6428,한국 브랜드 중에 가장 신뢰성이 있다,한국 브랜드 중 신뢰
6429,향이 진하고 톡쏘는 맛이 강해서,향 진하 맛 강하
6430,맛있다,맛있
6431,고소한 맛이 좋아서,고소 맛
6432,맛,맛
6433,부드럽고 가벼운 느낌과 저렴한 가격   익숙함,부드럽 가볍 느낌 저렴 가격 익숙
6434,자주 많이 먹는 맥주라서,맥주
6435,맥주 맛이 좋다. 진한맛도 좋지만 먼가 차별화된 똑 쏘는 느낌이 있다. 많은 맥주를 마셔봤지만 목 넘김이 가장 좋고 어던 맥주는 지나치게 쓴 맛이 나거나 약간 역한 맛도 나지만 아사히는 본연의 맥주맛에 충실한것 같다. 지나치게 쓰지도 않고 그렇다고 맛이 옅은 것도 아니지만 아사히 브랜드만의 독특한 맛이 있어서 즐겨 마신다.,맥주 맛 진한 맛 차별 느낌 맥주 마시 목 넘기 어 맥주 지나치 맛 역 맛 아사히 본연 맥주 맛 충실 것 지나치 그렇 맛 것 아사히 브랜드 독특 맛 즐기 마시
6436,ㄴㅏ나,나
6437,깔끔한 맛때문에,깔끔 맛 때문
6438,"시원하고, 카스 특유의 향이 좋습니다.",시원 카스 특유 향
6439,맛있어서 좋다,맛있
6440,광고,광고
6441,"기호식품처럼 모든사람들이 함께 즐길수 있고  맛이 상쾌하며, 맛이 좋다",기호식품 사람 즐기 수 맛 상쾌 맛
6442,보리 함유량이 많아 맛이 깊고 진함.,보리 함유량 맛 진하
6443,"맛있는 맥주라서,",맛있 맥주
6444,"탄산이 적당하면서도 매우 부드럽고, 목넘길 때, 껄끄럽지 않다.   달지도 쓰지도 않은 적당한 맛!",탄산 적당 부드럽 목 넘기 때 껄끄럽 적당 맛
6445,순하고 맛있음,순하 맛있
6446,가장 즐겨 이용하고 친숙함,즐기 이용 친숙
6447,목넘김이 부드럽고  먹기에 깔끔하며  음용량 사이즈 가 적당하다,목 넘기 부드럽 깔끔 음 용량 사이즈 적당
6448,깔끔한맛으로가볍게즐기기좋다,깔끔 맛 가볍 즐기
6449,맛과 탄산,맛 탄산
6450,맛있어서,맛있
6451,맛이 시원하고 목넘김이 좋다,맛 시원 목 넘기
6452,고품격 같은 느낌이 들어서 입니다.,품격 느낌
6453,맛이 깔끔,맛 깔끔
6454,나의 입맛과 가장 잘 맞아서,나 입맛
6455,쌉싸름한 맛,맛
6456,카스 라이트를 즐겨먹기때문,카스 라이트 즐기 때문
6457,일본거주시절 입맛에 맞아서 먹기 시작한것이 지금까지~..,일본 거주 시절 입맛 시작 것 까지
6458,이미지가 좋아서 (광고모델등) 또한 흑맥주 특유의 맛이 좋음,이미지 광고 모델 등 흑 맥주 특유 맛
6459,시원하다,시원
6460,멋이 있음,멋
6461,"맥주를 넘길때의 쓴맛과 따가움을 시러하는데, 호가든은 정말 부드럽고 목넘김이 좋다. 여자들이 부담없이 마시기에 좋다.",맥주 넘기 때 쓴맛 따갑 호가든 부드럽 목 넘기 여자 부담 마시
6462,가볍게 다가갈수있는 맛과 이름때문에,가볍 다가가 수 맛 이름 때문
6463,거품이 부드러음,거품 부 음
6464,맛이 깔끔하고 깊음.,맛 깔끔
6465,젊음 이미지 때문,젊음 이미지 때문
6466,식감이 생겨서,식 감 생기
6467,디자인이 프리미엄처럼 보인다.,디자인 프리미엄 보이
6468,탄산이 톡쏘는 느낌이 좋다,탄산 느낌
6469,"부드러운 맛, 깔끔한 뒷맛",부드럽 맛 깔끔 뒷맛
6470,톡쏘는 맛이 좋아서 원래부터 먹었었다,맛 원래
6471,즐겨먹는 맥주이기 때문에   상표의 디자인이나 다른것과 상관없이   눈이 갑니다.,즐기 맥주 때문 상표 디자인 것 눈
6472,맛이 좋음,맛
6473,필리핀에 유학생활을 오래하였습니다. 현지에서 저렴하게 먹어서 그런지 한국에서 먹어보니 더 맛있고 맥주맛이 진하여서 좋았습니다.,필리핀 유학 생활 현지 저렴 그렇 한국 맛있 맥주 맛 진하
6475,시원한 느낌^^  CF 맨 마지막 부분 멘트 카스~~~~,시원 느낌 마지막 부분 멘트 카스
6476,맛이 좋음,맛
6477,상표 색상이 맥주를 연상시키는 골드색이라서,상표 색상 맥주 연상 골드 색
6478,맛이 부드럽고 딱 좋아서,맛 부드럽
6479,전통이 있고 외국에 있을 때 즐겨마시던 맥주라서 좋아한다,전통 외국 때 즐기 마시 맥주 좋아하
6480,"무더운 여름 날 락페스티벌에서 카스 홍보 마케팅을 한다고  무료로 제공해 주었는데, 그때 마셨던 카스의 맛이 락페의 뜨거운  분위기와 맥주의 시원함에 어우러져 굉장히 강렬하게 이미지가 각인  된듯 함. 그 후로 계속 이용하고 있음.",무덥 여름 날 락페스티벌 카스 홍보 마케팅 무료 제공 그때 마시 카스 맛 뜨겁 분위기 맥주 시원 어우러지 강렬 이미지 각인 후 이용
6481,다른맥주보다 풍미가 깊음  ,맥주 풍미
6482,맛이 깔끔함,맛 깔끔
6483,입맛에 가장 맞음  깔끔,입맛 깔끔
6484,목 넘김이 부드러워서~,목 넘기 부드럽
6485,보리느낌이 나서  탄산느낌보단 부르러운 느낌이 난다.,보리 느낌 나서 탄산 느낌 부르 느낌
6486,일반적이다,일반
6487,목넘김이 좋다. 쓴맛이 적다,목 넘기 쓴맛
6488,맛있다,맛있
6489,생크림 같은 거품에 호가든을 마시면  레몬향이 나면서 상쾌하고 맛있음.,생크림 거품 호가든 마시 레몬 향 상쾌 맛있
6490,흑맥주를 좋아함,흑 맥주 좋아하
6491,맛이 좋고 목넘김이 좋다.,맛 목 넘기
6492,맛이 부드러워서,맛 부드럽
6493,"상쾌, 시원, 가벼운 느낌",상쾌 시원 가볍 느낌
6494,음식과 맛있다,음식 맛있
6495,맛이 개운하고 좋아서요,맛 개운
6496,맛있어요,맛있
6497,시원하고 맛있어서 다른 맥주들보다 끝맛이 떫지 않아서,시원 맛있 맥주 끝 맛
6498,맛이 깨끗하구 상큼하다,맛 깨끗 상큼
6499,"톡쏘는 맛, 거품",맛 거품
6500,광고의 영향  카~~스!,광고 영향
6501,맛과 향이 좋다,맛 향
6502,목 넘길때 부드러운 맛이 좋다.,목 넘기 때 부드럽 맛
6503,오렌지향이 나면서 마시기 부드럽다. 탄산도 적당한거 같다.,오렌지 향 마시 부드럽 탄산 적당 거
6505,"시트러스한 향이 좋고, 목넘김이 좋습니다.",시 트러스 향 목 넘기
6506,맛이 깔끔함,맛 깔끔
6507,"알고 있느 수십 종류의 맥주 중에서 마셨을때, 가장 마시기 편안하며  맥주 만의 씁쓸한 맛이 가장 작게 느껴져 카스 상표를 좋아합니다!  20대 초반에는 하이트 제품을 많이 이용했지만 점차 20대 중반 가량  되었을때 지역 특색인지 카스 맥주를 많이 이용해서 자연스럽게 가장많이 이용하는 맥주가 되었습니다.",수십 종류 맥주 중 마시 때 마시 편안 맥주 만 씁쓸 맛 느끼 카스 상표 좋아하 대 초반 하이트 제품 이용 대 중반 가량 때 지역 특색 카스 맥주 이용 자연 이용 맥주
6508,이미지,이미지
6509,끝맛이 가벼운듯 깔끔하다,끝 맛 가볍 깔끔
6510,시원하게 쏘는 느낌이 맘에 들어서 좋다,시원 느낌 맘
6511,맛이 고소하고 거품이 풍부함,맛 고소 거품 풍부
